Protein Group Accessions	Protein Descriptions	scenario	label	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
Q8TAE8	Growth arrest and DNA damage-inducible proteins-interacting protein 1 OS=Homo sapiens GN=GADD45GIP1 PE=1 SV=1 - [G45IP_HUMAN]	B	FALSE	0	0	0	0	0	0	0	0.0325128618985171	0.463028346615555	1	0.845152829617674	0.380409563199839	0.0892060930091799	0.131040048421265	0.038262887117926	0.0419247452839705	0.038545344497125	0	0	0	0	0	0
Q8TAE8	Growth arrest and DNA damage-inducible proteins-interacting protein 1 OS=Homo sapiens GN=GADD45GIP1 PE=1 SV=1 - [G45IP_HUMAN]	B	TRUE	0	0	0	0	0	0	0	0	0.268435387874508	0.815595682437204	0.864521335619893	0.490164430545748	0.166448098456572	0.378190255220418	0.153434883486331	0.132351457681832	0.13416725511954	0.0594169272672249	0.0181680621406234	0.0569252496721477	0.0516392615757087	0.0713406637748411	0.0968122667204681
Q8TCC3	39S ribosomal protein L30, mitochondrial OS=Homo sapiens GN=MRPL30 PE=1 SV=1 - [RM30_HUMAN]	B	FALSE	0	0	0	0	0	0	0	0	0.373459119496855	1	0.913207547169811	0.34440251572327	0.0863522012578616	0	0	0	0	0	0	0	0	0	0
Q8TCC3	39S ribosomal protein L30, mitochondrial OS=Homo sapiens GN=MRPL30 PE=1 SV=1 - [RM30_HUMAN]	B	TRUE	0	0	0	0	0	0	0	0	0.190880503144654	0.833962264150943	0.956603773584906	0.42188679245283	0.181006289308176	0.287924528301887	0.147610062893082	0.0968553459119497	0.0854088050314465	0	0	0	0	0.039559748427673	0
Q92552	28S ribosomal protein S27, mitochondrial OS=Homo sapiens GN=MRPS27 PE=1 SV=3 - [RT27_HUMAN]	B	FALSE	0	0	0	0	0	0.359814241486068	1	0.990092879256966	0.936842105263158	0.271455108359133	0.270526315789474	0.194427244582043	0.05128173374613	0.114179566563468	0.0339566563467492	0.0441733746130031	0.0384953560371517	0.012687306501548	0.0016030959752322	0	0.010266253869969	0.0251517027863777	0.035733746130031
Q92552	28S ribosomal protein S27, mitochondrial OS=Homo sapiens GN=MRPS27 PE=1 SV=3 - [RT27_HUMAN]	B	TRUE	0	0	0	0	0	0	0.769659442724458	0.822291021671827	0.810526315789474	0.259256965944272	0.283715170278638	0.22390092879257	0.0755417956656347	0.200990712074303	0.0712074303405573	0.0896594427244582	0.0668730650154799	0.03328173374613	0	0.0282229102167183	0.0318575851393189	0	0.0516346749226006
Q92616	Translational activator GCN1 OS=Homo sapiens GN=GCN1L1 PE=1 SV=6 - [GCN1L_HUMAN]	B	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.697019867549669	0
Q92616	Translational activator GCN1 OS=Homo sapiens GN=GCN1L1 PE=1 SV=6 - [GCN1L_HUMAN]	B	TRUE	0	0	0	0	0	0	0	0	0	0	1	0	0	0.892177152317881	0.324917218543046	0	0.64114238410596	0.245860927152318	0.0228269867549669	0	0.174668874172185	0.636382450331126	0
Q92665	28S ribosomal protein S31, mitochondrial OS=Homo sapiens GN=MRPS31 PE=1 SV=3 - [RT31_HUMAN]	B	FALSE	0	0	0	0	0	0.231388969101935	0.693040716142073	1	0.55385503898354	0.349408027721629	0.235489460005775	0.141438059485995	0.0701992492058909	0.0915968813167774	0.0434594282414092	0.0288766965059197	0.0310713254403696	0	0	0	0.00918278948888247	0.0155327750505342	0.0414669361825007
Q92665	28S ribosomal protein S31, mitochondrial OS=Homo sapiens GN=MRPS31 PE=1 SV=3 - [RT31_HUMAN]	B	TRUE	0	0	0	0	0	0	0.376552122437193	0.611897198960439	0.369910482240832	0.257435749350274	0.188478198094138	0.123245740687265	0.0814034074501877	0.134132255269997	0.070516892867456	0.050707479064395	0.0514005197805371	0.0283944556742709	0.0310135720473578	0.0298873808836269	0.0160323419000866	0.035258446433728	0.0596303782847242
Q969H8	UPF0556 protein C19orf10 OS=Homo sapiens GN=C19orf10 PE=1 SV=1 - [CS010_HUMAN]	B	FALSE	0	0	0	1	0.797894736842105	0.449368421052632	0	0.251368421052632	0.231	0	0	0	0	0	0	0	0	0	0	0	0	0.0984736842105263	0.508736842105263
Q969H8	UPF0556 protein C19orf10 OS=Homo sapiens GN=C19orf10 PE=1 SV=1 - [CS010_HUMAN]	B	TRUE	0	0	0	0	0.636842105263158	0.395263157894737	0	0	0	0	0	0	0	0	0	0	0.0448263157894737	0	0	0	0	0.0756315789473684	0.428105263157895
Q96A35	39S ribosomal protein L24, mitochondrial OS=Homo sapiens GN=MRPL24 PE=1 SV=1 - [RM24_HUMAN]	B	FALSE	0	0	0	0	0.0735873015873016	0	0	0.120190476190476	0.423174603174603	1	0.76952380952381	0.393587301587302	0.104634920634921	0.118412698412698	0	0	0.0207555555555556	0	0	0	0	0	0
Q96A35	39S ribosomal protein L24, mitochondrial OS=Homo sapiens GN=MRPL24 PE=1 SV=1 - [RM24_HUMAN]	B	TRUE	0	0	0	0	0	0	0	0	0	0.765079365079365	0.813968253968254	0.430031746031746	0.195301587301587	0.375301587301587	0.129333333333333	0.100126984126984	0.0337015873015873	0	0	0.039752380952381	0	0.0299746031746032	0.0831746031746032
Q96BW9	Phosphatidate cytidylyltransferase, mitochondrial OS=Homo sapiens GN=TAMM41 PE=1 SV=2 - [TAM41_HUMAN]	B	FALSE	0	0	0	0.808019976498237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0437867215041128	0.268801410105758
Q96BW9	Phosphatidate cytidylyltransferase, mitochondrial OS=Homo sapiens GN=TAMM41 PE=1 SV=2 - [TAM41_HUMAN]	B	TRUE	0	0	0	0	1	0.550822561692127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96DV4	39S ribosomal protein L38, mitochondrial OS=Homo sapiens GN=MRPL38 PE=1 SV=2 - [RM38_HUMAN]	B	FALSE	0	0	0	0	0	0	0	0.0423942394239424	0.402340234023402	1	0.820972097209721	0.435643564356436	0.0564626462646265	0.117371737173717	0.0334383438343834	0.041017101710171	0.0336093609360936	0	0	0	0	0.0192799279927993	0
Q96DV4	39S ribosomal protein L38, mitochondrial OS=Homo sapiens GN=MRPL38 PE=1 SV=2 - [RM38_HUMAN]	B	TRUE	0	0	0	0	0	0	0	0	0.216831683168317	0.87965796579658	0.884158415841584	0.53951395139514	0.116651665166517	0.377407740774077	0.121152115211521	0.158235823582358	0.136903690369037	0.061998199819982	0	0.0438073807380738	0.0513591359135914	0.0678037803780378	0.0847704770477048
Q96EL2	28S ribosomal protein S24, mitochondrial OS=Homo sapiens GN=MRPS24 PE=1 SV=1 - [RT24_HUMAN]	B	FALSE	0	0	0	0	0	0	0.694264943457189	1	0.544830371567044	0.362116316639742	0.268901453957997	0.130896607431341	0.0554927302100162	0.0858642972536349	0.0376938610662359	0	0	0	0	0	0	0	0
Q96EL2	28S ribosomal protein S24, mitochondrial OS=Homo sapiens GN=MRPS24 PE=1 SV=1 - [RT24_HUMAN]	B	TRUE	0	0	0	0	0	0	0	0	0.359693053311793	0.256462035541195	0.208885298869144	0.113570274636511	0.0677302100161551	0.133279483037157	0.0681340872374798	0	0.0263206785137318	0.0272859450726979	0.0333117932148627	0.0240589660743134	0.0214297253634895	0.0336954765751212	0
Q96EL3	39S ribosomal protein L53, mitochondrial OS=Homo sapiens GN=MRPL53 PE=1 SV=1 - [RM53_HUMAN]	B	FALSE	0	0	0	0	0	0	0	0.233922829581994	0.397320471596999	0.905680600214362	0.921221864951768	0.395391211146838	0.115916398713826	0.127759914255091	0.0535209003215434	0.030096463022508	0.0315005359056806	0.0148445873526259	0.0187406216505895	0	0	0	0
Q96EL3	39S ribosomal protein L53, mitochondrial OS=Homo sapiens GN=MRPL53 PE=1 SV=1 - [RM53_HUMAN]	B	TRUE	0	0	0	0	0	0	0	0.231189710610932	0.337138263665595	0.897106109324759	1	0.596998928188639	0.261897106109325	0.383922829581994	0.160557341907824	0.10016077170418	0.112968917470525	0.0581993569131833	0.0629689174705252	0.0568595927116827	0.0393569131832797	0.0472883172561629	0
Q96GC5	39S ribosomal protein L48, mitochondrial OS=Homo sapiens GN=MRPL48 PE=1 SV=2 - [RM48_HUMAN]	B	FALSE	0	0	0	0	0	0	0	0.103434178250204	0.438757154538021	1	0.860179885527392	0.351676206050695	0.0991823385118561	0.109648405560098	0.0445053147996729	0.0339329517579722	0.0344480784955029	0	0.0087244480784955	0	0	0	0
Q96GC5	39S ribosomal protein L48, mitochondrial OS=Homo sapiens GN=MRPL48 PE=1 SV=2 - [RM48_HUMAN]	B	TRUE	0	0	0	0	0	0	0	0	0.246116107931316	0.771545380212592	0.765576451349141	0.392804578904334	0.206377759607523	0.339329517579722	0.143826655764513	0.117334423548651	0.106214227309894	0.0435731807031889	0.0400981193785773	0.0462142273098937	0	0.0507849550286182	0.0827473426001635
Q96TA2	ATP-dependent zinc metalloprotease YME1L1 OS=Homo sapiens GN=YME1L1 PE=1 SV=2 - [YMEL1_HUMAN]	B	FALSE	0	0	0	0	0	0.397581254724112	1	0	0	0.170294784580499	0.105240614764424	0.0582262534643487	0	0	0	0.0335097001763668	0.0524061476442429	0	0	0	0	0.0775258251448728	0
Q96TA2	ATP-dependent zinc metalloprotease YME1L1 OS=Homo sapiens GN=YME1L1 PE=1 SV=2 - [YMEL1_HUMAN]	B	TRUE	0	0	0	0	0	0.848828420256992	0.63668430335097	0.482993197278912	0.339380196523054	0.157394809775762	0.102695893172084	0	0	0	0	0	0	0	0	0	0	0	0
Q99797	Mitochondrial intermediate peptidase OS=Homo sapiens GN=MIPEP PE=1 SV=2 - [MIPEP_HUMAN]	B	FALSE	0	0	0.189145620634068	0.830736163353036	0.418233924413398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q99797	Mitochondrial intermediate peptidase OS=Homo sapiens GN=MIPEP PE=1 SV=2 - [MIPEP_HUMAN]	B	TRUE	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0801182160128963
Q9BQ48	39S ribosomal protein L34, mitochondrial OS=Homo sapiens GN=MRPL34 PE=1 SV=1 - [RM34_HUMAN]	B	FALSE	0	0	0	0	0	0	0	0	0.403825717321998	1	0.318012752391073	0.373007438894793	0	0	0	0	0	0	0	0	0	0	0
Q9BQ48	39S ribosomal protein L34, mitochondrial OS=Homo sapiens GN=MRPL34 PE=1 SV=1 - [RM34_HUMAN]	B	TRUE	0	0	0	0	0	0	0	0	0.176089266737513	0.863443145589798	0.391073326248672	0.496014877789586	0	0	0.126806588735388	0.111025504782147	0.119128586609989	0.0414718384697131	0.0158129649309246	0	0.0320403825717322	0	0
Q9BQC6	Ribosomal protein 63, mitochondrial OS=Homo sapiens GN=MRP63 PE=1 SV=1 - [RT63_HUMAN]	B	FALSE	0	0	0	0	0	0	0	0	0.374677801835241	1	0.84122074440664	0.38787503866378	0.0826373852974534	0	0.0520775337663677	0	0	0	0	0	0	0	0
Q9BQC6	Ribosomal protein 63, mitochondrial OS=Homo sapiens GN=MRP63 PE=1 SV=1 - [RT63_HUMAN]	B	TRUE	0	0	0	0	0	0	0	0	0	0.970306217135787	0.952056913083823	0.555521187751315	0.213836477987421	0.460769151458913	0	0	0	0	0	0	0	0	0
Q9BRJ2	39S ribosomal protein L45, mitochondrial OS=Homo sapiens GN=MRPL45 PE=1 SV=2 - [RM45_HUMAN]	B	FALSE	0	0	0	0	0	0	0	0	0	1	0.75151924375422	0.412424037812289	0.09966239027684	0	0	0	0	0	0	0	0	0	0
Q9BRJ2	39S ribosomal protein L45, mitochondrial OS=Homo sapiens GN=MRPL45 PE=1 SV=2 - [RM45_HUMAN]	B	TRUE	0	0	0	0	0	0	0	0	0.249088453747468	0.961512491559757	0.847400405131668	0.568939905469278	0.257528696826469	0.415597569209993	0.219986495611074	0.141255908170155	0	0.0719783929777178	0.0640783254557731	0.0633896016205267	0.0549696151249156	0	0
Q9BYC8	39S ribosomal protein L32, mitochondrial OS=Homo sapiens GN=MRPL32 PE=1 SV=1 - [RM32_HUMAN]	B	FALSE	0	0	0	0	0	0	0	0	0.663648599045638	1	0.636485990456381	0.332925486357519	0	0	0	0	0	0	0	0	0	0	0
Q9BYC8	39S ribosomal protein L32, mitochondrial OS=Homo sapiens GN=MRPL32 PE=1 SV=1 - [RM32_HUMAN]	B	TRUE	0	0	0	0	0	0	0	0	0.284473265630735	0.652392022513153	0.649210816101799	0.389086014927199	0.190505322403034	0.275541416860394	0.113238712834944	0.0924140462498471	0.0768506056527591	0	0	0	0	0	0
Q9BYC9	39S ribosomal protein L20, mitochondrial OS=Homo sapiens GN=MRPL20 PE=1 SV=1 - [RM20_HUMAN]	B	FALSE	0	0	0	0	0	0	0	0	0.404277248131925	1	0.613372842051018	0.484153568667869	0.11946663231126	0	0.0351584643133213	0	0	0	0	0	0	0	0
Q9BYC9	39S ribosomal protein L20, mitochondrial OS=Homo sapiens GN=MRPL20 PE=1 SV=1 - [RM20_HUMAN]	B	TRUE	0	0	0	0	0.526797217212059	0	0	0	0	0.865627415614532	0.361375934037619	0.570342695181654	0.250193249162587	0.433908786395259	0.180623550631281	0	0.184230868332904	0	0	0.0477325431589796	0	0	0.423215666065447
Q9BYD1	39S ribosomal protein L13, mitochondrial OS=Homo sapiens GN=MRPL13 PE=1 SV=1 - [RM13_HUMAN]	B	FALSE	0	0	0	0	0	0	0	0.0771803278688525	0.415213114754098	1	0.731803278688525	0.404065573770492	0.13455737704918	0.112	0	0.0362491803278689	0.0385508196721312	0.0100655737704918	0	0	0	0	0
Q9BYD1	39S ribosomal protein L13, mitochondrial OS=Homo sapiens GN=MRPL13 PE=1 SV=1 - [RM13_HUMAN]	B	TRUE	0	0	0	0	0	0	0	0	0	0.662950819672131	0.593377049180328	0.389245901639344	0.201901639344262	0.293967213114754	0.112524590163934	0.11127868852459	0.102950819672131	0.0489377049180328	0.032	0.0277573770491803	0.0435344262295082	0.0316262295081967	0
Q9BYD2	39S ribosomal protein L9, mitochondrial OS=Homo sapiens GN=MRPL9 PE=1 SV=2 - [RM09_HUMAN]	B	FALSE	0	0	0	0	0	0	0	0	0.475820087926953	1	0.936309322511554	0.406267613572314	0.0994138203133807	0.12726862811408	0	0	0	0	0	0	0	0	0
Q9BYD2	39S ribosomal protein L9, mitochondrial OS=Homo sapiens GN=MRPL9 PE=1 SV=2 - [RM09_HUMAN]	B	TRUE	0	0	0	0	0	0	0	0	0.204373802277083	0.660692142937662	0.753804531619885	0.387780408071243	0.176642994025476	0.29060985232781	0.0883665877578627	0.0680081163341224	0.0668244842746026	0.0249690001127269	0.0403111261413595	0.0370307744335475	0.0259609965054673	0.0392514936309323	0
Q9BYD3	39S ribosomal protein L4, mitochondrial OS=Homo sapiens GN=MRPL4 PE=1 SV=1 - [RM04_HUMAN]	B	FALSE	0	0	0	0	0	0	0	0	0	1	0.773024361259655	0.522043969102793	0.101307189542484	0.170409982174688	0	0.0587700534759358	0.0548603683897802	0	0	0	0	0	0.0542840166369578
Q9BYD3	39S ribosomal protein L4, mitochondrial OS=Homo sapiens GN=MRPL4 PE=1 SV=1 - [RM04_HUMAN]	B	TRUE	0	0	0	0	0	0	0	0	0.310873440285205	0.75222816399287	0.716577540106952	0.550386215092097	0.196494355317885	0.452584670231729	0.123945335710042	0.165715983363042	0.182650029708853	0.0715983363042187	0.0230600118835413	0.0532560903149139	0	0.0701128936423054	0.0982174688057041
Q9BYD6	39S ribosomal protein L1, mitochondrial OS=Homo sapiens GN=MRPL1 PE=1 SV=2 - [RM01_HUMAN]	B	FALSE	0	0	0	0	0	0	0	0	0	1	0.958210712183637	0.453914067098293	0.112948793407887	0.150206003531489	0.0551324308416716	0.035897586815774	0.0398646262507357	0	0.0185638610947616	0	0.0118304885226604	0.0282107121836374	0
Q9BYD6	39S ribosomal protein L1, mitochondrial OS=Homo sapiens GN=MRPL1 PE=1 SV=2 - [RM01_HUMAN]	B	TRUE	0	0	0	0	0	0	0	0	0	0.458151854031783	0.519658622719247	0.282989994114185	0.119894055326663	0.199941141848146	0.0898763978811065	0.0536845203060624	0.0603884638022366	0.0293702177751619	0.032613301942319	0.0302530900529723	0	0	0
Q9BZE1	39S ribosomal protein L37, mitochondrial OS=Homo sapiens GN=MRPL37 PE=1 SV=2 - [RM37_HUMAN]	B	FALSE	0	0	0	0	0	0	0	0	0.389384920634921	1	0.872222222222222	0.356944444444444	0.102678571428571	0.110615079365079	0.036984126984127	0.02875	0.0240674603174603	0	0	0	0	0	0
Q9BZE1	39S ribosomal protein L37, mitochondrial OS=Homo sapiens GN=MRPL37 PE=1 SV=2 - [RM37_HUMAN]	B	TRUE	0	0	0	0.0580952380952381	0.219742063492064	0.235615079365079	0	0.0925099206349206	0.262896825396825	0.850099206349206	0.897519841269841	0.463789682539683	0.21031746031746	0.374007936507937	0.151984126984127	0.129265873015873	0.10515873015873	0	0	0	0.0304662698412698	0.0431051587301587	0.0467361111111111
Q9H0U6	39S ribosomal protein L18, mitochondrial OS=Homo sapiens GN=MRPL18 PE=1 SV=1 - [RM18_HUMAN]	B	FALSE	0	0	0	0	0	0	0	0.223861852433281	0.614207221350079	1	0.905023547880691	0.468445839874411	0	0.143014128728414	0	0	0.0709026687598116	0	0	0	0	0.0138932496075353	0
Q9H0U6	39S ribosomal protein L18, mitochondrial OS=Homo sapiens GN=MRPL18 PE=1 SV=1 - [RM18_HUMAN]	B	TRUE	0	0	0	0	0	0	0	0	0.181240188383046	0.750863422291994	0.815541601255887	0.461773940345369	0.273547880690738	0.391365777080063	0.210125588697017	0.163893249607535	0.183124018838305	0.0807692307692308	0.0753375196232339	0.0901883830455259	0.0789638932496075	0.114050235478807	0.137833594976452
Q9H2W6	39S ribosomal protein L46, mitochondrial OS=Homo sapiens GN=MRPL46 PE=1 SV=1 - [RM46_HUMAN]	B	FALSE	0	0	0.0501459854014599	0	0.333284671532847	0.176788321167883	0.0999270072992701	0	0.453795620437956	1	0.994160583941606	0.465401459854015	0.125985401459854	0.141678832116788	0.0567372262773723	0	0.040970802919708	0	0	0	0	0	0.0288832116788321
Q9H2W6	39S ribosomal protein L46, mitochondrial OS=Homo sapiens GN=MRPL46 PE=1 SV=1 - [RM46_HUMAN]	B	TRUE	0	0	0	0.171897810218978	0.0968613138686131	0.121605839416058	0.0608540145985401	0.110802919708029	0.231386861313869	0.691240875912409	0.786861313868613	0.454817518248175	0.185547445255474	0.304452554744526	0.147299270072993	0.0858394160583942	0	0.0381240875912409	0	0.0411897810218978	0	0	0.0282116788321168
Q9H488	GDP-fucose protein O-fucosyltransferase 1 OS=Homo sapiens GN=POFUT1 PE=1 SV=1 - [OFUT1_HUMAN]	B	FALSE	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.579084967320262
Q9H488	GDP-fucose protein O-fucosyltransferase 1 OS=Homo sapiens GN=POFUT1 PE=1 SV=1 - [OFUT1_HUMAN]	B	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.497516339869281
Q9H6U8	Alpha-1,2-mannosyltransferase ALG9 OS=Homo sapiens GN=ALG9 PE=1 SV=2 - [ALG9_HUMAN]	B	FALSE	0	0	0	0	0	0	0	0	0	0	0.755380577427822	0	0	0	0	0.739107611548556	0	0	0	0	0	0	0
Q9H6U8	Alpha-1,2-mannosyltransferase ALG9 OS=Homo sapiens GN=ALG9 PE=1 SV=2 - [ALG9_HUMAN]	B	TRUE	0	0	0	0	0	0	0	0	0	0	0.713385826771654	0	0	0	0.540157480314961	0	0.896587926509186	0	0	1	0	0	0
Q9H9J2	39S ribosomal protein L44, mitochondrial OS=Homo sapiens GN=MRPL44 PE=1 SV=1 - [RM44_HUMAN]	B	FALSE	0	0	0	0	0.508931297709924	0	0	0	0.544809160305344	1	0.71236641221374	0.463282442748092	0.09	0	0	0	0	0	0	0	0	0	0.0761679389312977
Q9H9J2	39S ribosomal protein L44, mitochondrial OS=Homo sapiens GN=MRPL44 PE=1 SV=1 - [RM44_HUMAN]	B	TRUE	0	0	0	0	0.27175572519084	0.0625343511450382	0.0310687022900763	0.0443664122137405	0.234045801526718	0.743282442748092	0.632213740458015	0.455190839694657	0.00596564885496183	0.278549618320611	0.0578091603053435	0.062030534351145	0.025206106870229	0.00502519083969466	0	0	0.0106870229007634	0.0399923664122137	0
Q9HD33	39S ribosomal protein L47, mitochondrial OS=Homo sapiens GN=MRPL47 PE=1 SV=2 - [RM47_HUMAN]	B	FALSE	0	0	0	0.0706863596872285	0	0	0	0.104430929626412	0.443092962641182	1	0.874022589052997	0.491920069504779	0.0379669852302346	0.125716768027802	0.052858384013901	0	0.012380538662033	0	0	0	0	0	0.0876629018245004
Q9HD33	39S ribosomal protein L47, mitochondrial OS=Homo sapiens GN=MRPL47 PE=1 SV=2 - [RM47_HUMAN]	B	TRUE	0	0	0	0.0932232841007819	0.0993049522154648	0.0560903562119896	0.0600347523892268	0.0919200695047784	0.174630755864466	0.52606429192007	0.936576889661164	0.590790616854909	0.0918331885317116	0.373153779322328	0.159252823631625	0.0537185056472633	0.0781668114682884	0.00788618592528236	0	0	0.0137098175499566	0.0368288444830582	0.160816681146829
Q9HDC9	Adipocyte plasma membrane-associated protein OS=Homo sapiens GN=APMAP PE=1 SV=2 - [APMAP_HUMAN]	B	FALSE	0	0.0384777376654633	0.115342960288809	0.839350180505415	1	0.472563176895307	0.17208182912154	0.239651022864019	0.190493381468111	0.038898916967509	0.0431528279181709	0.0203850782190132	0	0	0	0	0	0	0	0	0	0.053014440433213	0.196510228640193
Q9HDC9	Adipocyte plasma membrane-associated protein OS=Homo sapiens GN=APMAP PE=1 SV=2 - [APMAP_HUMAN]	B	TRUE	0	0.0199759326113117	0.0818892900120337	0.538327316486161	0.697352587244284	0.31835138387485	0	0.166245487364621	0.131889290012034	0	0	0	0	0	0	0	0.018309265944645	0	0.00568892900120337	0	0	0	0.141034897713598
Q9NP92	28S ribosomal protein S30, mitochondrial OS=Homo sapiens GN=MRPS30 PE=1 SV=2 - [RT30_HUMAN]	B	FALSE	0	0	0	0	0	0	0	0	0.458236151603499	1	0.825801749271137	0.405830903790088	0.0635276967930029	0.117784256559767	0.0459839650145773	0	0.0256705539358601	0	0	0	0	0	0
Q9NP92	28S ribosomal protein S30, mitochondrial OS=Homo sapiens GN=MRPS30 PE=1 SV=2 - [RT30_HUMAN]	B	TRUE	0	0	0	0	0	0	0	0	0.207069970845481	0	0.722594752186589	0.429737609329446	0.189723032069971	0.322886297376093	0.136880466472303	0.0846938775510204	0.0907434402332362	0	0	0	0	0	0
Q9NQ50	39S ribosomal protein L40, mitochondrial OS=Homo sapiens GN=MRPL40 PE=1 SV=1 - [RM40_HUMAN]	B	FALSE	0	0	0	0	0	0	0	0	0	1	0.39029197080292	0.345182481751825	0.0724744525547445	0.124306569343066	0.0541970802919708	0.0374744525547445	0.0352919708029197	0	0	0	0	0.0171970802919708	0.0387956204379562
Q9NQ50	39S ribosomal protein L40, mitochondrial OS=Homo sapiens GN=MRPL40 PE=1 SV=1 - [RM40_HUMAN]	B	TRUE	0	0	0	0	0	0	0	0.075036496350365	0.206350364963504	0.621313868613139	0.271678832116788	0.315620437956204	0	0.275474452554745	0.124963503649635	0.0898540145985401	0.0822627737226277	0.0221313868613139	0	0.0411167883211679	0.0352335766423358	0.0502554744525548	0.112335766423358
Q9NRX2	39S ribosomal protein L17, mitochondrial OS=Homo sapiens GN=MRPL17 PE=1 SV=1 - [RM17_HUMAN]	B	FALSE	0	0	0	0	0	0	0	0	0.256301747930083	1	0.79770009199632	0.368445262189512	0.0932842686292548	0.121987120515179	0.061048758049678	0.0314811407543698	0.0257497700091996	0.0141122355105796	0	0	0.00700551977920883	0.0153633854645814	0
Q9NRX2	39S ribosomal protein L17, mitochondrial OS=Homo sapiens GN=MRPL17 PE=1 SV=1 - [RM17_HUMAN]	B	TRUE	0	0	0	0	0	0	0	0	0.189696412143514	0.865777368905244	0.687948482060718	0.485004599816007	0.170561177552898	0.358877644894204	0.193008279668813	0.102759889604416	0.108003679852806	0.0575712971481141	0	0.0606531738730451	0.0447838086476541	0.0409015639374425	0.0406255749770009
Q9NUQ2	1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon OS=Homo sapiens GN=AGPAT5 PE=1 SV=3 - [PLCE_HUMAN]	B	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0.598547215496368	0.284939467312349	0	0.433220338983051	0.247651331719128	0.352493946731235	0.723970944309927	0.336125907990315	1	0
Q9NUQ2	1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon OS=Homo sapiens GN=AGPAT5 PE=1 SV=3 - [PLCE_HUMAN]	B	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.220048426150121	0.118014527845036	0.182227602905569	0.255399515738499	0.0887167070217918	0.279661016949153	0
Q9NVS2	28S ribosomal protein S18a, mitochondrial OS=Homo sapiens GN=MRPS18A PE=1 SV=1 - [RT18A_HUMAN]	B	FALSE	0	0	0	0	0	0	0	0	0.374012474012474	1	0.922383922383922	0.426749826749827	0.0528759528759529	0.112889812889813	0	0	0	0	0	0	0	0	0
Q9NVS2	28S ribosomal protein S18a, mitochondrial OS=Homo sapiens GN=MRPS18A PE=1 SV=1 - [RT18A_HUMAN]	B	TRUE	0	0	0	0	0	0	0	0	0.223492723492724	0.848925848925849	0.911988911988912	0.518364518364518	0.231462231462232	0.376368676368676	0.153153153153153	0.107068607068607	0.104088704088704	0.0466666666666667	0.0728343728343728	0.0704088704088704	0.0443104643104643	0	0
Q9NWU5	39S ribosomal protein L22, mitochondrial OS=Homo sapiens GN=MRPL22 PE=1 SV=1 - [RM22_HUMAN]	B	FALSE	0	0	0	0.102845849802372	0	0.0807905138339921	0.0477707509881423	0.130355731225296	0.510830039525692	1	0.821343873517787	0.439288537549407	0.168221343873518	0.16300395256917	0.0613359683794466	0.0514624505928854	0.0605375494071146	0	0.0190118577075099	0.0203162055335968	0	0.0383715415019763	0.0900395256916996
Q9NWU5	39S ribosomal protein L22, mitochondrial OS=Homo sapiens GN=MRPL22 PE=1 SV=1 - [RM22_HUMAN]	B	TRUE	0	0	0	0	0	0.0359209486166008	0	0	0.235256916996047	0.778102766798419	0.765296442687747	0.521106719367589	0.239130434782609	0.479604743083004	0.15201581027668	0.151067193675889	0.133517786561265	0.0525533596837945	0	0.0757233201581028	0	0	0.143478260869565
Q9NX14	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial OS=Homo sapiens GN=NDUFB11 PE=1 SV=1 - [NDUBB_HUMAN]	B	FALSE	0	0	0	0	0	0	0	0	0.896283971159179	0	0	0.627842484747643	0	0	0	0	0.195063782584581	0	0	0.167720465890183	0	0	1
Q9NX14	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial OS=Homo sapiens GN=NDUFB11 PE=1 SV=1 - [NDUBB_HUMAN]	B	TRUE	0	0	0	0	0	0	0	0	0	0	0.0807542983915696	0.229561841375485	0.0967831392124237	0.35185801442041	0	0	0	0	0	0.252246256239601	0	0	0
Q9NX18	Succinate dehydrogenase assembly factor 2, mitochondrial OS=Homo sapiens GN=SDHAF2 PE=1 SV=1 - [SDHF2_HUMAN]	B	FALSE	0.0622084782888803	1	0.955031568096895	0	0.768199974230125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NX18	Succinate dehydrogenase assembly factor 2, mitochondrial OS=Homo sapiens GN=SDHAF2 PE=1 SV=1 - [SDHF2_HUMAN]	B	TRUE	0	0.362582141476614	0	0	0.253317871408324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
